id,owner_org_en,title_en,desc_en,link_en,downloads,visits,openness_rating,dataset_format,user_rating_score,user_rating_count
1d946396-cf9a-4fa1-8942-4541063bfba4,Environment and Climate Change Canada,Detailed categorization results of the Domestic Substances List,"Categorization was required by the Canadian Environmental Protection Act, 1999 (CEPA 1999) and is a first step to finding out which of these chemical substances require further attention in the form of assessment, research and/or measures to control their use or release. This task was completed by September 2006, as required by the act.

Using information from Canadian industry, academic research and other countries, Government of Canada scientists worked with partners in applying a set of rigorous tools to the 23,000 chemical substances on the Domestic Substances List (DSL). They were categorized to identify those that were:

Inherently toxic to humans or to the environment and that might be:

- Persistent (take a very long time to break down), and/or
- Bioaccumulative (collect in living organisms and end up in the food chain)

Substances to which people might have greatest potential for exposure.

Through categorization, the Government of Canada identified approximately 4,000 of the 23,000 chemical substances on the DSL as meeting the criteria for further attention.",https://open.canada.ca/data/en/dataset/1d946396-cf9a-4fa1-8942-4541063bfba4,1035,1755,3,CSV,1.0,1
5cb32773-e7b1-4681-b82a-43cc39778c1a,Transport Canada,Canadian Register of Small Commercial Vessels,"The Canadian Register of Small Commercial Vessels includes registration information about small non-pleasure vessels powered by an engine of 10 horsepower (7.5 kW) or more and commercial river rafts.

Registration for small non-pleasure human-powered vessels (such as canoes or kayaks), or small sailing vessels and small power-driven vessels with propulsion motors less than 10 horsepower (7.5 kW) is not required, however owners have the option to register voluntarily. 

Vessel owners or operators must still comply with construction, safety, and pollution requirements set out in the Canada Shipping Act, 2001. ",https://open.canada.ca/data/en/dataset/5cb32773-e7b1-4681-b82a-43cc39778c1a,1021,2981,3,JSON,2.77885,26
775f3136-1aa3-4854-a51e-1a2dab362525,Elections Canada,42nd General Election: Official Voting Results,Raw data for 42nd General Election: Official Voting Results,https://open.canada.ca/data/en/dataset/775f3136-1aa3-4854-a51e-1a2dab362525,1003,1117,3,CSV,2.66667,6
009f9a49-c2d9-4d29-a6d4-1a228da335ce,Treasury Board of Canada Secretariat,Proactive Disclosure - Travel Expenses,"Travel Expenses: The rules and principles governing travel are outlined in the Policies for Ministers' Offices and in Treasury Board's Travel Directive and Special Travel Authorities. This dataset consolidates all the Travel Expense reports submitted by federal institutions.
",https://open.canada.ca/data/en/dataset/009f9a49-c2d9-4d29-a6d4-1a228da335ce,998,1570,3,CSV,2.3571400000000002,7
f4233c69-f639-4cab-a234-80dbdd04eaa0,Canadian Radio-television and Telecommunications Commission,CMR 2018 - Retail Mobile Sector,"This publication summarizes the status of the retail mobile sector and provides insight to the level of competition by comparing various metrics of the top 3 mobile service providers, in terms of revenue and subscriber markets share, against the other mobile service providers in Canada.

",https://open.canada.ca/data/en/dataset/f4233c69-f639-4cab-a234-80dbdd04eaa0,994,1485,1,ZIP,3.0,3
69bdc3eb-e919-4854-bc52-a435a3e19092,Public Services and Procurement Canada,"Detailed information on Transfer Payments, as per the Public Accounts of Canada","At the end of each fiscal year, government-wide financial information is published in the Public Accounts.  This dataset, based on the Volume 3 of the Public Accounts, provides a detailed listing of the transfer payments (i.e. cash payments and accrued charges) aggregating to $100,000 or over to a recipient (one individual or organization). A transfer payment is a grant, contribution or other payment made by the Government for which no goods or services are received.
This detail shows the ministry, department, the name and location of the recipient, together with the total amount paid. Appendices referenced in the dataset can be found in the Official Record of Information. 

In cases where certain organizations have more than one place of business, their Head Office location was used for reporting purposes. 

In addition, this statement presents, for each class of recipients, the total amount of payments to a recipient aggregating to less than $100,000 and the total number of recipients (for fiscal Year 2009-2010 and later).
This dataset is from the Public Accounts of Canada and is not the official record of information. The official version of record can be found on the Receiver General website for the most recent fiscal year and the Library and Archives website for historical years.",https://open.canada.ca/data/en/dataset/69bdc3eb-e919-4854-bc52-a435a3e19092,987,1088,3,CSV,3.58471,242
c4c5c7f1-bfa6-4ff6-b4a0-c164cb2060f7,Treasury Board of Canada Secretariat,Open Data Portal Catalogue,The open data portal catalogue is a downloadable dataset containing some key metadata for the general datasets available on the Government of Canada's Open Data portal.,https://open.canada.ca/data/en/dataset/c4c5c7f1-bfa6-4ff6-b4a0-c164cb2060f7,970,3601,3,JSONL,2.58731,63
288b6dc4-16dc-43cc-80a4-2a45b1f93383,Fisheries and Oceans Canada,National Aquaculture Public Reporting Data,"The National Aquaculture Public Reporting Data contains information submitted to the Department of Fisheries and Oceans by industry owners or operators as a  reporting requirement under the Aquaculture Activities Regulations.

Before accessing the dataset for the National Aquaculture Public Reporting Data, it is recommended to first access the Aquaculture Activities Regulations guide for important context and background information.",https://open.canada.ca/data/en/dataset/288b6dc4-16dc-43cc-80a4-2a45b1f93383,958,1248,3,CSV,3.0,5
0032ce54-c5dd-4b66-99a0-320a7b5e99f2,"Innovation, Science and Economic Development Canada",Federal Corporations,"The database contains information about the following types of federal corporations: 

Business corporations created under the Canada Business Corporations Act (CBCA), Not-for-profit corporations created under the Canada Corporations Act, Part II (CCA II), Not-for-profit corporations created under the Canada Not-for profit Corporations Act (NFP), Cooperatives created under the Canada Cooperatives Act (COOP), Board of trades created under the Boards of Trade Act (BOTA), Other corporations regulated by Corporations Canada (e.g., special act corporation)

The database does NOT include  information about corporations created under financial legislation (such as financial institutions, insurance companies or loan and trust companies) or those created under provincial, territorial or other corporate legislation.",https://open.canada.ca/data/en/dataset/0032ce54-c5dd-4b66-99a0-320a7b5e99f2,934,1405,3,OTHER,3.0617099999999997,158
9764d6c6-3044-450c-ac5a-383cedbfef17,Environment and Climate Change Canada,Meteorological Station Catalogue,"Station Catalogue (WMO Volume A Report - Canada) lists all Canadian surface and upper air stations providing synoptic meteorological reports, their operational activities and essential detailed information.
",https://open.canada.ca/data/en/dataset/9764d6c6-3044-450c-ac5a-383cedbfef17,922,1670,3,CSV,2.38541,48
ea0dc8ae-d93c-4e24-9f61-946f1736a26f,Environment and Climate Change Canada,"National Pollutant Release Inventory (NPRI) - Pollutant Release Data Aggregated by Province, Industry Type and Substance, Five-Year Tabular Format","The National Pollutant Release Inventory (NPRI) is Canada's public inventory of pollutant releases (to air, water and land), disposals and transfers for recycling.  

These files contain NPRI release data for the past five years in CSV format, aggregated by Province, Industry Type and Substance, and disaggregated by media (air, water and land). The number of reporting facilities represented by each aggregated data point is included*. The results can be further broken down using the pre-defined queries available in the online NPRI Facility Search.

There are important factors that should be considered prior to the use and interpretation of NPRI data. Additional information is available on the NPRI web site.  

*The number of facilities returned by the online NPRI data search may differ from the number contained in the download files.  The online results take into account the facility’s reported releases, disposals and transfers, but do not distinguish between media.  They also include facilities reporting only under Ontario Regulation 127/01 and facilities submitting “did not meet criteria” reports.

More NPRI datasets and mapping products are available here: https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/access.html",https://open.canada.ca/data/en/dataset/ea0dc8ae-d93c-4e24-9f61-946f1736a26f,875,1087,3,CSV,3.5284800000000005,79
